ResponseID	ResponseSet	IPAddress	StartDate	EndDate	RecipientLastName	RecipientFirstName	RecipientEmail	ExternalDataReference	Finished	Status	Score_sum	Score_weightedAvg	Score_weightedStdDev	Q1.1	Q1.2	Q1.2_TEXT	Q1.3	Q1.3_TEXT	Q2.1_1	Q2.1_2	Q2.1_3	Q2.1_4	Q2.1_5	Q2.1_6	Q2.1_7	Q2.1_8	Q2.1_8_TEXT	Q2.2_x35	Q2.2_x4	Q2.2_x6	Q2.2_x25	Q2.2_x13	Q2.2_x2	Q2.2_x3	Q2.2_x15	Q2.2_x15_TEXT	Q2.3_x35	Q2.3_x4	Q2.3_x6	Q2.3_x25	Q2.3_x13	Q2.3_x2	Q2.3_x3	Q2.3_x15	Q2.3_x15_TEXT	Q3.1_1_35	Q3.1_2_35	Q3.1_3_35	Q3.1_4_35	Q3.1_5_35	Q3.2_35	Q3.1_1_4	Q3.1_2_4	Q3.1_3_4	Q3.1_4_4	Q3.1_5_4	Q3.2_4	Q3.1_1_6	Q3.1_2_6	Q3.1_3_6	Q3.1_4_6	Q3.1_5_6	Q3.2_6	Q3.1_1_25	Q3.1_2_25	Q3.1_3_25	Q3.1_4_25	Q3.1_5_25	Q3.2_25	Q3.1_1_13	Q3.1_2_13	Q3.1_3_13	Q3.1_4_13	Q3.1_5_13	Q3.2_13	Q3.1_1_2	Q3.1_2_2	Q3.1_3_2	Q3.1_4_2	Q3.1_5_2	Q3.2_2	Q3.1_1_3	Q3.1_2_3	Q3.1_3_3	Q3.1_4_3	Q3.1_5_3	Q3.2_3	Q3.1_1_15	Q3.1_2_15	Q3.1_3_15	Q3.1_4_15	Q3.1_5_15	Q3.2_15	Q4.1	Q4.2	Q5.1	Q5.2_1	Q5.2_2	Q5.2_3	Q5.2_4	LocationLatitude	LocationLongitude	LocationAccuracy	Services_count	BPA_pct	Fin_pct	HR_pct	PS_pct	SIS_pct	FR_pct	UDW_pct	Others_pct	Conform_pct	Reliab_pct	Assur_pct	Partner_pct	Respon_pct	Quality_pct	Satisfaction_pct	Target_pct	filter_$	RES_1	ZRE_1
R_3HZvPUMhZH2GdYl	Default Response Set	 	11/3/2015	11/3/2015	 	 	 	 	Submitted	Normal response	31	3.875	2.03100960115899	1	Payroll	 	Staff/Administrator	 	Yes	Yes	Yes	NA	Yes	NA	Yes	NA	 	3 years to less than 5 years	3 years to less than 5 years	3 years to less than 5 years	 	3 years to less than 5 years	 	3 years to less than 5 years	 	 	Daily	Daily	Daily	 	Daily	 	Daily	 	 	Satisfied	Satisfied	Satisfied	Satisfied	Satisfied	 	Neutral	Neutral	Neutral	Neutral	Neutral	 	Satisfied	Satisfied	Satisfied	Satisfied	Satisfied	 	 	 	 	 	 	 	Neutral	Neutral	Neutral	Neutral	Neutral	 	 	 	 	 	 	 	Dissatisfied	Dissatisfied	Satisfied	Neutral	Satisfied	Data is not always reliable	 	 	 	 	 	 	Satisfied	enhanced servers, more cloud based systems	1	0	0	5.908	0	 	 	-1	5	80	60	80	 	60	 	60	 	64	64	72	68	72	68	Satisfied	80	Selected	1.4210854715202E-014	1.90754023837492E-015
R_3CIzhobZqrehOAt	Default Response Set	 	11/3/2015	11/3/2015	 	 	 	 	Submitted	Normal response	29	4.14285714285714	2.03540097839643	1	Payroll	 	Staff/Administrator	 	Yes	NA	Yes	NA	Yes	NA	Yes	NA	 	3 years to less than 5 years	 	3 years to less than 5 years	 	3 years to less than 5 years	 	2 years to less than 3 years	 	 	Weekly	 	Daily	 	Weekly	 	Monthly	 	 	Satisfied	Satisfied	Very Satisfied	Very Satisfied	Very Satisfied	 	 	 	 	 	 	 	Satisfied	Satisfied	Satisfied	Very Satisfied	Very Satisfied	 	 	 	 	 	 	 	Neutral	Neutral	Neutral	Neutral	Neutral	 	 	 	 	 	 	 	Neutral	Neutral	Neutral	Neutral	Neutral	 	 	 	 	 	 	 	Satisfied	 	1	0	0	2.214	0	 	 	-1	4	92	 	88	 	60	 	60	 	70	70	75	80	80	75	Satisfied	80	Selected	1.4210854715202E-014	1.90754023837492E-015
R_ALKTzVfwYeva6yt	Default Response Set	 	11/4/2015	11/4/2015	 	 	 	 	Submitted	Normal response	15	3	1.87082869338697	1	Payroll	 	Staff/Administrator	 	Yes	NA	Yes	NA	NA	NA	NA	NA	 	2 years to less than 3 years	 	3 years to less than 5 years	 	 	 	 	 	 	Monthly	 	Daily	 	 	 	 	 	 	Neutral	Neutral	Neutral	Neutral	Neutral	 	 	 	 	 	 	 	Neutral	Neutral	Neutral	Dissatisfied	Neutral	When maintenance is formed on these services, the communication for when downtime is happening and when the services are back up is almost non-existent.	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Dissatisfied	Lack of communication.	1	3.075	3.075	4.048	1	 	 	-1	2	60	 	56	 	 	 	 	 	60	60	60	50	60	58	Dissatisfied	80	Selected	3.5527136788005E-015	1.00485917355762E-015
R_2rIMvqfNUZru65b	Default Response Set	 	11/4/2015	11/4/2015	 	 	 	 	Submitted	Normal response	22	3.66666666666667	1.75119007154183	1	Payroll	 	Staff/Administrator	 	Yes	NA	Yes	NA	Yes	NA	NA	NA	 	3 years to less than 5 years	 	2 years to less than 3 years	 	6 months to less than 2 years	 	 	 	 	Monthly	 	Daily	 	Monthly	 	 	 	 	Satisfied	Satisfied	Satisfied	Satisfied	Satisfied	 	 	 	 	 	 	 	Satisfied	Satisfied	Satisfied	Satisfied	Satisfied	 	 	 	 	 	 	 	Neutral	Satisfied	Satisfied	Neutral	Satisfied	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Satisfied	 	1	0	0	9.493	0	 	 	-1	3	80	 	80	 	72	 	 	 	73.3333333333333	80	80	73.3333333333333	80	77.3333333333333	Satisfied	80	Selected	1.4210854715202E-014	1.90754023837492E-015
R_2Uhzh5RNRHacCFS	Default Response Set	 	11/3/2015	11/3/2015	 	 	 	 	Submitted	Normal response	30	4.28571428571429	2.21466970556828	1	PSO	 	Staff/Administrator	 	Yes	NA	Yes	NA	Yes	NA	Yes	NA	 	Less than 6 months	 	6 months to less than 2 years	 	6 months to less than 2 years	 	6 months to less than 2 years	 	 	Monthly	 	Monthly	 	Daily	 	Daily	 	 	Neutral	Neutral	Neutral	Neutral	Neutral	 	 	 	 	 	 	 	Neutral	Neutral	Neutral	Neutral	Neutral	 	 	 	 	 	 	 	Satisfied	Satisfied	Neutral	Neutral	Satisfied	 	 	 	 	 	 	 	Satisfied	Very Satisfied	Very Satisfied	Very Satisfied	Very Satisfied	 	 	 	 	 	 	 	Satisfied	 	1	0	0	.946	0	 	 	-1	4	60	 	60	 	72	 	96	 	70	75	70	70	75	72	Satisfied	80	Selected	1.4210854715202E-014	1.90754023837492E-015
R_1LTjpldpOO0VmCG	Default Response Set	 	11/4/2015	11/4/2015	 	 	 	 	Submitted	Normal response	18	4.5	1.91485421551268	1	PSO	 	Staff/Administrator	 	NA	NA	Yes	NA	NA	NA	NA	NA	 	 	 	2 years to less than 3 years	 	 	 	 	 	 	 	 	Daily	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Very Satisfied	Very Satisfied	Very Satisfied	Very Satisfied	Very Satisfied	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Very Satisfied	Prinson and his team Rock!	1	0	0	3.445	0	 	 	-1	1	 	 	100	 	 	 	 	 	100	100	100	100	100	100	Very Satisfied	80	Selected	3.5527136788005E-015	8.25989152586852E-016
R_3FVVaf1PSJvXeBF	Default Response Set	 	11/9/2015	11/9/2015	 	 	 	 	Submitted	Normal response	24	4.8	2.04939015319192	1	PSO	 	Staff/Administrator	 	NA	NA	Yes	NA	NA	NA	Yes	NA	 	 	 	3 years to less than 5 years	 	 	 	Less than 6 months	 	 	 	 	Monthly	 	 	 	Weekly	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Satisfied	Satisfied	Satisfied	Satisfied	Satisfied	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Satisfied	Satisfied	Satisfied	Satisfied	Satisfied	 	 	 	 	 	 	 	Satisfied	 	1	0	0	1.365	0	 	 	-1	2	 	 	80	 	 	 	80	 	80	80	80	80	80	80	Satisfied	80	Selected	1.4210854715202E-014	1.90754023837492E-015
R_2ts546EoS7T2pco	Default Response Set	 	11/9/2015	11/9/2015	 	 	 	 	Submitted	Normal response	28	4	2.38047614284762	1	PSO	 	Staff/Administrator	 	Yes	Yes	Yes	NA	NA	NA	Yes	NA	 	5 years or more	5 years or more	5 years or more	 	 	 	5 years or more	 	 	Weekly	Weekly	Daily	 	 	 	Daily	 	 	Satisfied	Satisfied	Satisfied	Satisfied	Satisfied	 	Satisfied	Satisfied	Satisfied	Satisfied	Satisfied	 	Very Satisfied	Very Satisfied	Very Satisfied	Very Satisfied	Very Satisfied	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Satisfied	Very Satisfied	Very Satisfied	Very Satisfied	Very Satisfied	 	 	 	 	 	 	 	Very Satisfied	Better understanding of how the IT resources are being utilized across projects.	1	0	0	1.604	0	 	 	-1	4	80	80	100	 	 	 	96	 	85	90	90	90	90	89	Very Satisfied	80	Selected	3.5527136788005E-015	8.25989152586852E-016
R_5544T8OzONmDmF3	Default Response Set	 	11/10/2015	11/10/2015	 	 	 	 	Submitted	Normal response	17	4.25	1.89296944860009	1	PSO	 	Staff/Administrator	 	NA	NA	Yes	NA	NA	NA	NA	NA	 	 	 	Less than 6 months	 	 	 	 	 	 	 	 	Weekly	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Satisfied	Satisfied	Satisfied	Satisfied	Satisfied	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Satisfied	 	1	0	0	2.166	0	 	 	-1	1	 	 	80	 	 	 	 	 	80	80	80	80	80	80	Satisfied	80	Selected	1.4210854715202E-014	1.90754023837492E-015
R_2B39PrCXMiu53fF	Default Response Set	 	11/3/2015	11/3/2015	 	 	 	 	Submitted	Normal response	19	4.75	2.21735578260835	1	Public Safety	 	Staff/Administrator	 	NA	NA	NA	Yes	NA	NA	NA	NA	 	 	 	 	Less than 6 months	 	 	 	 	 	 	 	 	Daily	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Satisfied	Very Satisfied	Satisfied	Satisfied	Satisfied	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Satisfied	 	1	0	0	1.915	0	 	 	-1	1	 	 	 	84	 	 	 	 	80	100	80	80	80	84	Satisfied	80	Selected	1.4210854715202E-014	1.90754023837492E-015
R_339fza6KEkkqGPf	Default Response Set	 	11/10/2015	11/10/2015	 	 	 	 	Submitted	Normal response	31	4.42857142857143	2.63673679998231	1	Public Safety	 	Staff/Administrator	 	Yes	NA	Yes	Yes	NA	NA	NA	Yes	Perspective	6 months to less than 2 years	 	6 months to less than 2 years	6 months to less than 2 years	 	 	 	6 months to less than 2 years	 	Weekly	 	Weekly	Weekly	 	 	 	Daily	 	Satisfied	Satisfied	Satisfied	Satisfied	Satisfied	 	 	 	 	 	 	 	Satisfied	Satisfied	Satisfied	Satisfied	Satisfied	 	Neutral	Satisfied	Neutral	Neutral	Satisfied	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Dissatisfied	Dissatisfied	Dissatisfied	Dissatisfied	Dissatisfied	Perspective is provided by an outside vendor, with whom we're working to try to address the ongoing problems that we've had with the application.	Satisfied	 	1	0	0	1.939	0	 	 	-1	4	80	 	80	68	 	 	 	40	65	70	65	65	70	67	Satisfied	80	Selected	1.4210854715202E-014	1.90754023837492E-015
R_210tZWzWjKsebtA	Default Response Set	 	11/10/2015	11/10/2015	 	 	 	 	Submitted	Normal response	24	4	2.36643191323985	1	Public Safety	 	Staff/Administrator	 	Yes	NA	Yes	Yes	NA	NA	NA	NA	 	5 years or more	 	3 years to less than 5 years	5 years or more	 	 	 	 	 	Weekly	 	Weekly	Daily	 	 	 	 	 	Neutral	Satisfied	Satisfied	Satisfied	Very Satisfied	 	 	 	 	 	 	 	Satisfied	Satisfied	Satisfied	Satisfied	Very Satisfied	 	Satisfied	Neutral	Satisfied	Very Satisfied	Very Satisfied	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Very Satisfied	Thanks for everything you are doing.  TOS is doing excellent work, almost always with a smile.
Follow a consistent maintenance schedule; leverage costly infrastructure to avoid requiring system outages for routine maintenance; implement cross-organizational change management to minimize system breakdowns; audit means of user access to applications (like Workflow, ModTrak, etc.) to confirm consistent, intuitive user experiences.
There are other applications for which TOS runs the infrastructure, but which have no "app lead," and so therefore are either at risk or underperforming; audit these apps to evaluate which ones should have "app leads," which could mitigate enterprise risks and improve the profile of TOS.	1	0	0	1.169	0	 	 	-1	3	80	 	84	84	 	 	 	 	73.3333333333333	73.3333333333333	80	86.6666666666667	100	82.6666666666667	Very Satisfied	80	Selected	3.5527136788005E-015	8.25989152586852E-016
R_32JBXfqeIGs1YRK	Default Response Set	 	11/3/2015	11/3/2015	 	 	 	 	Submitted	Normal response	26	4.33333333333333	3.07679486912382	1	School	Arts and Science	Staff/Administrator	 	Yes	Yes	NA	NA	NA	NA	Yes	NA	 	5 years or more	5 years or more	 	 	 	 	5 years or more	 	 	Daily	Once a year	 	 	 	 	Daily	 	 	Satisfied	Satisfied	Satisfied	Satisfied	Satisfied	 	Dissatisfied	Neutral	Dissatisfied	Dissatisfied	Dissatisfied	Hyperion is not a user friendly system.  Because we only use the system during budget upload time, we tend to forget how to use the system.	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Very Satisfied	Very Satisfied	Very Satisfied	Very Satisfied	Very Satisfied	 	 	 	 	 	 	 	Satisfied	 	1	0	0	1.253	0	 	 	-1	3	80	44	 	 	 	 	100	 	73.3333333333333	80	73.3333333333333	73.3333333333333	73.3333333333333	74.6666666666667	Satisfied	80	Selected	1.4210854715202E-014	1.90754023837492E-015
R_tVtbZyZR4rXX19D	Default Response Set	 	11/3/2015	11/3/2015	 	 	 	 	Submitted	Normal response	27	4.5	2.94957624075052	1	School	FAS	Staff/Administrator	 	Yes	NA	Yes	NA	NA	NA	Yes	NA	 	2 years to less than 3 years	 	2 years to less than 3 years	 	 	 	2 years to less than 3 years	 	 	Weekly	 	Weekly	 	 	 	Daily	 	 	Satisfied	Satisfied	Neutral	Dissatisfied	Dissatisfied	Responses are slow.	 	 	 	 	 	 	Satisfied	Satisfied	Satisfied	Satisfied	Satisfied	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Very Satisfied	Very Satisfied	Very Satisfied	Very Satisfied	Very Satisfied	 	 	 	 	 	 	 	Satisfied	Great applications.	1	0	0	1.726	0	 	 	-1	3	60	 	80	 	 	 	100	 	86.6666666666667	86.6666666666667	80	73.3333333333333	73.3333333333333	80	Satisfied	80	Selected	1.4210854715202E-014	1.90754023837492E-015
R_21bpuyKGzM6Og0o	Default Response Set	 	11/3/2015	11/3/2015	 	 	 	 	Submitted	Normal response	43	4.3	2.45175673979111	1	School	NYU School of Law	Staff/Administrator	 	Yes	Yes	Yes	Yes	Yes	Yes	Yes	NA	 	5 years or more	Less than 6 months	5 years or more	Less than 6 months	5 years or more	5 years or more	5 years or more	 	 	Monthly	Never	Monthly	Daily	Daily	Once a year	Daily	 	 	Neutral	Neutral	Neutral	Neutral	Neutral	 	Neutral	Neutral	Neutral	Neutral	Neutral	 	Neutral	Neutral	Neutral	Neutral	Neutral	 	Neutral	Neutral	Neutral	Neutral	Neutral	 	Satisfied	Satisfied	Satisfied	Satisfied	Satisfied	 	Neutral	Neutral	Neutral	Neutral	Neutral	 	Satisfied	Satisfied	Satisfied	Satisfied	Satisfied	 	 	 	 	 	 	 	Neutral	 	1	0	0	7.721	0	 	 	-1	7	60	60	60	60	80	60	80	 	65.7142857142857	65.7142857142857	65.7142857142857	65.7142857142857	65.7142857142857	65.7142857142857	Neutral	80	Selected	1.4210854715202E-014	2.57318066708531E-015
R_1mhgf3N5tuimfR3	Default Response Set	 	11/3/2015	11/3/2015	 	 	 	 	Submitted	Normal response	25	4.16666666666667	2.71416039810964	1	School	tisch	Staff/Administrator	 	Yes	NA	Yes	NA	Yes	NA	NA	NA	 	6 months to less than 2 years	 	2 years to less than 3 years	 	2 years to less than 3 years	 	 	 	 	Monthly	 	Weekly	 	Monthly	 	 	 	 	Dissatisfied	Satisfied	Neutral	Satisfied	Dissatisfied	Horrible applications that are way too cumbersome to navigate	 	 	 	 	 	 	Satisfied	Satisfied	Satisfied	Satisfied	Satisfied	 	 	 	 	 	 	 	Satisfied	Satisfied	Satisfied	Satisfied	Satisfied	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Satisfied	Applications ahould detect at login all appropriate budget codes etc. that apply to the logged in user with no need to search.	1	0	0	1.663	0	 	 	-1	3	60	 	80	 	80	 	 	 	66.6666666666667	80	73.3333333333333	80	66.6666666666667	73.3333333333333	Satisfied	80	Selected	1.4210854715202E-014	1.90754023837492E-015
R_2Swr1t91LwoqO9H	Default Response Set	 	11/3/2015	11/3/2015	 	 	 	 	Submitted	Normal response	25	4.16666666666667	3.12516666222246	1	School	Faculty of Arts and Science	Staff/Administrator	 	Yes	NA	Yes	NA	NA	NA	Yes	NA	 	5 years or more	 	5 years or more	 	 	 	5 years or more	 	 	Weekly	 	Weekly	 	 	 	Weekly	 	 	Neutral	Dissatisfied	Very Dissatisfied	Very Dissatisfied	Very Dissatisfied	It is impossible to get to a knowledgeable person.  Everyone maintains anonymity in their responses, so nobody is accountable.	 	 	 	 	 	 	Neutral	Dissatisfied	Very Dissatisfied	Very Dissatisfied	Very Dissatisfied	It is impossible to get to a knowledgeable person.  Everyone maintains anonymity in their responses, so nobody is accountable.  There is a greater interest in closing tickets than really solving a problem.	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Satisfied	Satisfied	Satisfied	Satisfied	Satisfied	 	 	 	 	 	 	 	Dissatisfied	I would like to see an account manager orientation.  One person who would shepherd problems through the huge number of people in NYU-IT.	1	0	0	2.1	0	 	 	-1	3	32	 	32	 	 	 	80	 	66.6666666666667	53.3333333333333	40	40	40	48	Dissatisfied	80	Selected	3.5527136788005E-015	1.00485917355762E-015
R_9uD9OSPNgxCQSqd	Default Response Set	 	11/3/2015	11/3/2015	 	 	 	 	Submitted	Normal response	31	4.42857142857143	2.76026223736942	1	School	Arts and Science	Staff/Administrator	 	Yes	NA	Yes	NA	Yes	NA	Yes	NA	 	5 years or more	 	5 years or more	 	3 years to less than 5 years	 	3 years to less than 5 years	 	 	Daily	 	Weekly	 	Weekly	 	Daily	 	 	Satisfied	Neutral	Neutral	Neutral	Neutral	 	 	 	 	 	 	 	Neutral	Neutral	Neutral	Neutral	Neutral	 	 	 	 	 	 	 	Neutral	Satisfied	Neutral	Neutral	Neutral	 	 	 	 	 	 	 	Satisfied	Neutral	Neutral	Neutral	Neutral	 	 	 	 	 	 	 	Neutral	 	1	0	0	2.663	0	 	 	-1	4	64	 	60	 	64	 	64	 	70	65	60	60	60	63	Neutral	80	Selected	1.4210854715202E-014	2.57318066708531E-015
R_30jhjzHBpDivT8k	Default Response Set	 	11/3/2015	11/3/2015	 	 	 	 	Submitted	Normal response	25	4.16666666666667	3.12516666222246	1	School	Stern	Staff/Administrator	 	Yes	NA	Yes	NA	NA	NA	Yes	NA	 	5 years or more	 	5 years or more	 	 	 	5 years or more	 	 	Daily	 	Weekly	 	 	 	Daily	 	 	Dissatisfied	Satisfied	Satisfied	Satisfied	Satisfied	Since AP Workflow was transitioned to ServiceLink, it has become less intuitive,  it's difficult to figure out processes i.e., reassign, delegate etc.	 	 	 	 	 	 	Satisfied	Satisfied	Satisfied	Satisfied	Satisfied	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Satisfied	Satisfied	Satisfied	Satisfied	Satisfied	 	 	 	 	 	 	 	Dissatisfied	AP Workflow is less efficient than it was.	1	0	0	2.69	0	 	 	-1	3	72	 	80	 	 	 	80	 	66.6666666666667	80	80	80	80	77.3333333333333	Dissatisfied	80	Selected	3.5527136788005E-015	1.00485917355762E-015
R_3MKINDKY8X8vow3	Default Response Set	 	11/3/2015	11/3/2015	 	 	 	 	Submitted	Normal response	36	5.14285714285714	2.96808419852332	1	School	College of Arts & Science	Staff/Administrator	 	Yes	NA	NA	NA	Yes	NA	Yes	Yes	ImageNow	5 years or more	 	 	 	5 years or more	 	5 years or more	5 years or more	 	Weekly	 	 	 	Daily	 	Daily	Monthly	 	Satisfied	Satisfied	Satisfied	Satisfied	Dissatisfied	Response time is lagging.  At times I need to followup myself for status.	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Satisfied	Satisfied	Satisfied	Satisfied	Satisfied	 	 	 	 	 	 	 	Satisfied	Satisfied	Satisfied	Satisfied	Satisfied	 	Satisfied	Satisfied	Satisfied	Satisfied	Satisfied	 	Neutral	Better trained ITS professionals and immediate followup to solutions are key factors. At times get the run around or tickets get closed without it ever getting resolved.	1	0	0	2.539	0	 	 	-1	4	72	 	 	 	80	 	80	80	80	80	80	80	70	78	Neutral	80	Selected	1.4210854715202E-014	2.57318066708531E-015
R_1i2o7cbYLbfDeer	Default Response Set	 	11/3/2015	11/3/2015	 	 	 	 	Submitted	Normal response	29	4.14285714285714	2.85356919363403	1	School	SOE	Staff/Administrator	 	Yes	Yes	Yes	NA	NA	NA	Yes	NA	 	6 months to less than 2 years	6 months to less than 2 years	Less than 6 months	 	 	 	6 months to less than 2 years	 	 	Weekly	Weekly	Monthly	 	 	 	Daily	 	 	Neutral	Satisfied	Satisfied	Satisfied	Satisfied	 	Satisfied	Satisfied	Satisfied	Satisfied	Neutral	 	Neutral	Neutral	Neutral	Neutral	Neutral	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Satisfied	Satisfied	Satisfied	Satisfied	Satisfied	 	 	 	 	 	 	 	Satisfied	 	1	0	0	1.844	0	 	 	-1	4	76	76	60	 	 	 	80	 	70	75	75	75	70	73	Satisfied	80	Selected	1.4210854715202E-014	1.90754023837492E-015
R_1jV25SmkOg0P3Lu	Default Response Set	 	11/3/2015	11/3/2015	 	 	 	 	Submitted	Normal response	26	4.33333333333333	3.01109061083632	1	School	College of Nursing	Staff/Administrator	 	Yes	NA	Yes	NA	NA	NA	Yes	NA	 	5 years or more	 	5 years or more	 	 	 	5 years or more	 	 	Weekly	 	Daily	 	 	 	Weekly	 	 	Dissatisfied	Dissatisfied	Dissatisfied	Dissatisfied	Dissatisfied	Approvers should be able to see more detail in ap workflow.  The level of secrecy between the initial servicelink rep and the person who takes care of the request is ridiculous.  There are times when they don't even know who has it.	 	 	 	 	 	 	Dissatisfied	Dissatisfied	Dissatisfied	Dissatisfied	Dissatisfied	I am not confident in the knowledge base of PeopleSync responders.	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Satisfied	Satisfied	Very Satisfied	Very Satisfied	Satisfied	 	 	 	 	 	 	 	Neutral	I do not think there is sufficient communication with the stakeholders until after applications have been secured.	1	0	0	91.177	0	 	 	-1	3	40	 	40	 	 	 	88	 	53.3333333333333	53.3333333333333	60	60	53.3333333333333	56	Neutral	80	Selected	1.4210854715202E-014	2.57318066708531E-015
R_3fdU6K4bsR5nupA	Default Response Set	 	11/3/2015	11/3/2015	 	 	 	 	Submitted	Normal response	27	5.4	2.60768096208106	1	School	Gallatin	Staff/Administrator	 	NA	NA	NA	NA	Yes	NA	Yes	NA	 	 	 	 	 	5 years or more	 	5 years or more	 	 	 	 	 	 	Daily	 	Daily	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Neutral	Neutral	Neutral	Neutral	Neutral	 	 	 	 	 	 	 	Neutral	Neutral	Neutral	Neutral	Neutral	 	 	 	 	 	 	 	Neutral	The University needs to get rid of Service Link or improve it.  It is infuriating to get a canned response that says "Your request regarding Service Desk (NYU ITS) with reference number #XXXXXX has been resolved with Resolution Reason: Fixed" when the problem has not been fixed.  This includes messages from all offices using Service Link (registrar, financial aid, etc.) not just ITS.  Also Service Link auto responses do not include the initial email to the University so the client has no conversation thread when problems continue.	1	0	0	.795	0	 	 	-1	2	 	 	 	 	60	 	60	 	60	60	60	60	60	60	Neutral	80	Selected	1.4210854715202E-014	2.57318066708531E-015
R_T2bDPl9m1qRrnXP	Default Response Set	 	11/3/2015	11/3/2015	 	 	 	 	Submitted	Normal response	34	4.25	2.76457178290909	1	School	Law	Staff/Administrator	 	Yes	Yes	Yes	NA	NA	Yes	Yes	NA	 	5 years or more	5 years or more	5 years or more	 	 	5 years or more	5 years or more	 	 	Monthly	Daily	Monthly	 	 	Daily	Daily	 	 	Satisfied	Satisfied	Satisfied	Dissatisfied	Dissatisfied	It would be good if your teams would partner with clients and local IT teams to provide better service.	Satisfied	Satisfied	Satisfied	Dissatisfied	Dissatisfied	See other answer	Satisfied	Satisfied	Satisfied	Dissatisfied	Dissatisfied	See other answer	 	 	 	 	 	 	 	 	 	 	 	 	Satisfied	Satisfied	Satisfied	Dissatisfied	Dissatisfied	See other answer	Satisfied	Satisfied	Satisfied	Dissatisfied	Dissatisfied	See other answer	 	 	 	 	 	 	Neutral	See other answer	1	.996	.996	1.557	1	 	 	-1	5	64	64	64	 	 	64	64	 	80	80	80	40	40	64	Neutral	80	Selected	1.4210854715202E-014	2.57318066708531E-015
R_WoIJDyGxcggT1ap	Default Response Set	 	11/4/2015	11/4/2015	 	 	 	 	Submitted	Normal response	38	4.22222222222222	2.48886408717801	1	School	Steinhardt	Staff/Administrator	 	Yes	Yes	Yes	Yes	Yes	NA	Yes	NA	 	5 years or more	5 years or more	5 years or more	Less than 6 months	5 years or more	 	5 years or more	 	 	Once a year	Monthly	Monthly	Once a year	Daily	 	Daily	 	 	Satisfied	Satisfied	Satisfied	Satisfied	Satisfied	 	Satisfied	Satisfied	Satisfied	Satisfied	Satisfied	 	Satisfied	Satisfied	Satisfied	Satisfied	Satisfied	 	Satisfied	Satisfied	Satisfied	Satisfied	Satisfied	 	Satisfied	Satisfied	Satisfied	Satisfied	Satisfied	 	 	 	 	 	 	 	Satisfied	Neutral	Satisfied	Satisfied	Satisfied	 	 	 	 	 	 	 	Satisfied	 	1	0	0	1.673	0	 	 	-1	6	80	80	80	80	80	 	76	 	80	76.6666666666667	80	80	80	79.3333333333333	Satisfied	80	Selected	1.4210854715202E-014	1.90754023837492E-015
