ResponseID,ResponseSet,IPAddress,StartDate,EndDate,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalDataReference,Finished,Status,Score_sum,Score_weightedAvg,Score_weightedStdDev,Q1.1,Q1.2,Q1.2_TEXT,Q1.3,Q1.3_TEXT,Q2.1_1,Q2.1_2,Q2.1_3,Q2.1_4,Q2.1_5,Q2.1_6,Q2.1_7,Q2.1_8,Q2.1_8_TEXT,Q2.2_x35,Q2.2_x4,Q2.2_x6,Q2.2_x25,Q2.2_x13,Q2.2_x2,Q2.2_x3,Q2.2_x15,Q2.2_x15_TEXT,Q2.3_x35,Q2.3_x4,Q2.3_x6,Q2.3_x25,Q2.3_x13,Q2.3_x2,Q2.3_x3,Q2.3_x15,Q2.3_x15_TEXT,Q3.1_1_35,Q3.1_2_35,Q3.1_3_35,Q3.1_4_35,Q3.1_5_35,Q3.2_35,Q3.1_1_4,Q3.1_2_4,Q3.1_3_4,Q3.1_4_4,Q3.1_5_4,Q3.2_4,Q3.1_1_6,Q3.1_2_6,Q3.1_3_6,Q3.1_4_6,Q3.1_5_6,Q3.2_6,Q3.1_1_25,Q3.1_2_25,Q3.1_3_25,Q3.1_4_25,Q3.1_5_25,Q3.2_25,Q3.1_1_13,Q3.1_2_13,Q3.1_3_13,Q3.1_4_13,Q3.1_5_13,Q3.2_13,Q3.1_1_2,Q3.1_2_2,Q3.1_3_2,Q3.1_4_2,Q3.1_5_2,Q3.2_2,Q3.1_1_3,Q3.1_2_3,Q3.1_3_3,Q3.1_4_3,Q3.1_5_3,Q3.2_3,Q3.1_1_15,Q3.1_2_15,Q3.1_3_15,Q3.1_4_15,Q3.1_5_15,Q3.2_15,Q4.1,Q4.2,Q5.1,Q5.2_1,Q5.2_2,Q5.2_3,Q5.2_4,LocationLatitude,LocationLongitude,LocationAccuracy,Services_count,BPA_pct,Fin_pct,HR_pct,PS_pct,SIS_pct,FR_pct,UDW_pct,Others_pct,Conform_pct,Reliab_pct,Assur_pct,Partner_pct,Respon_pct,Quality_pct,Satisfaction_pct,Target_pct,filter_$,RES_1,ZRE_1
R_3lSuXbFjXHEUZA5,Default Response Set,,11/10/2015 12:21,11/10/2015 12:34,,,,,1,0,26,4.33,3.33,1,9,Silver School of SocialWork,3,,1,9,1,9,9,9,9,1,"Desktop Support, Telecommunications",4,,4,,,,,4,,5,,5,,,,,5,,2,2,2,3,3,AP workflow and service link forms are not detailed and we are not informed on the progress of the requests.,,,,,,,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,2,2,Both could use better communication. Telecommunication almost never has enough staff to take care of timely requests.,2,"Better communication, need to update clients on their tickets. Usually have to chase the ticket down before hearing back. Even when contacting the handler there is a lack of response some times.",1,0,0,2.19,0,,,-1,3,48,,60,,,,,64,60,60,60,53.3,53.3,57.3,40,80,1,0,0
R_1Imbk4dljASAdfH,Default Response Set,,11/10/2015 13:32,11/10/2015 14:10,,,,,1,0,32,4.57,2.7,1,9,FAS,3,,1,9,1,9,1,9,1,9,,5,,5,,5,,5,,,2,,5,,5,,5,,,3,3,3,3,3,,,,,,,,2,4,2,2,4,"PeopleSync and myTime, while performing the *promised* functions, do not assist in their design with integrated planning or reporting needs, and the staff controlling them have not had the opportunity to understand ""end user"" policy-and-procedure-driven priorities given the swift rate of institutional change.",,,,,,,4,5,5,5,5,,,,,,,,1,2,2,2,3,"I agree that 3 data warehouses is too many, but OBIEE seems to be a tool unsupported by Oracle, giving it no edge over the other data warehouses from this user's point of view.  Its performance and up-time do not seem to be superior.  Its inflexibility and proven inability to replace less structured environments (which persist in all information domains on other competing DW's) do not seem to support the arguments for it over other technical solutions to data warehousing needs.   I fear it may soon be time to look at what will replace OBIEE as Oracle pulls away from it, and all the light and fury around loyalty to our current implementation of it (and the business logic coded into it that can not be easily extracted again for use elsewhere) will continue to take precedence over the practical information needs of our various offices.  I think the team tasked with development/consolidation of the UDW's should be less driven by their sponsors to promise the moon years before they can make good on those promises, and should be allowed to focus on concrete improvements in reliability and availability of base data only, not on its analysis, nor on metrics that do no have widespread consensus, nor hosting within their reporting software a library of ""official reports.""  Official data sets, yes, but not official reports, and especially not official reports on dynamic updating transactional data.",,,,,,,4,"for your own metrics, calculate each apps uptime as % of workday hours with correct functioning, not % of time 24-7 (if you need to go global, have % of NY workdays, % of AD workdays, but not 27/7)  minimize using consultants who leave for problem solving or system augmentations, instead try to retain our best problem solvers",1,0,0,6.17,0,,,-1,4,60,,56,,96,,40,,50,70,60,60,75,63,80,80,1,0,0
R_3dQEhNU5I79q6vQ,Default Response Set,,11/13/2015 10:44,11/13/2015 11:01,,,,,1,0,30,4.29,2.75,1,9,Tandon,3,,1,9,1,1,9,9,1,9,,1,,2,3,,,3,,,2,,3,2,,,3,,,2,3,4,4,4,"The approver's email needed to be that in the directory so if they had an alias, the approval would not be accepted if sent from the NetID address.",,,,,,,2,3,4,4,4,"Information, such as the acceptable end date for students is not communicated to the community. It was supplied by the rep who was very helpful. Dissatisfaction is only with PeopleSync not MyTime",4,4,3,3,3,,,,,,,,,,,,,,2,4,3,3,3,Drill Down is much slower than I had hoped.,,,,,,,3,There is such a difference between all of the applications that a single overall suggestion doesn't work.,1,0,0,10.02,0,,,-1,4,68,,68,68,,,60,,50,70,70,70,70,66,60,80,1,0,0
R_1ovxEmiTUgZDCiy,Default Response Set,,11/16/2015 9:54,11/16/2015 9:58,,,,,1,0,30,4.29,3.15,1,10,,3,,1,1,1,9,9,9,1,9,,2,2,2,,,,2,,,5,3,5,,,,5,,,5,4,4,5,5,,3,3,3,3,3,,5,5,4,5,4,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,,,,,,,,4,"Sometimes ServiceLink responses aren't very clear, or I don't receive responses at all. It requires a secondary followup. Communication could be improved. For UDW+, I appreciate the quickness in seeing a Service Note, if the service is down.",1,0,0,2.46,0,,,-1,4,92,60,92,,,,100,,90,85,80,90,85,86,80,80,1,0,0
R_1pGMnFG1A3OME30,Default Response Set,,11/3/2015 14:46,11/3/2015 14:49,,,,,1,0,31,5.17,3.49,1,11,,3,,1,9,9,9,1,9,1,9,,3,,,,3,,3,,,3,,,,3,,5,,,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,,,,,,,,4,4,4,4,4,,,,,,,,4,,1,0,0,1.03,0,,,-1,3,80,,,,80,,80,,80,80,80,80,80,80,80,80,1,0,0
R_295iX82PZCHS0wf,Default Response Set,,11/3/2015 15:23,11/3/2015 15:27,,,,,1,0,29,5.8,3.35,1,11,,3,,9,9,9,9,1,9,1,9,,,,,,5,,5,,,,,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,2,2,SIS is not user friendly or,,,,,,,2,4,4,4,4,All divisions at the university should be using student agreement codes for each term session and they are not.  Data would flow easier if they did.,,,,,,,3,,1,0,0,1.18,0,,,-1,2,,,,,48,,72,,50,70,60,60,60,60,60,80,1,0,0
R_3HN5e2Bh9t71x2K,Default Response Set,,11/3/2015 15:24,11/3/2015 15:28,,,,,1,0,26,5.2,3.35,1,11,,3,,9,9,1,9,1,9,9,9,,,,5,,5,,,,,,,4,,5,,,,,,,,,,,,,,,,,3,3,3,3,3,,,,,,,,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,4,,1,0,0,2.44,0,,,-1,2,,,60,,80,,,,70,70,70,70,70,70,80,80,1,0,0
R_vJlkrb3UH6aV0uR,Default Response Set,,11/3/2015 15:30,11/3/2015 15:33,,,,,1,0,23,5.75,3.59,1,11,,3,,9,9,9,9,1,9,9,9,,,,,,5,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,5,5,5,,,,,,,,,,,,,,,,,,,,4,,1,0,0,4.14,0,,,-1,1,,,,,92,,,,80,80,100,100,100,92,80,80,1,0,0
R_ZIg5xT5IensP6ed,Default Response Set,,11/3/2015 17:41,11/3/2015 17:44,,,,,1,0,29,4.14,3.29,1,11,,3,,1,1,1,9,1,9,9,9,,2,2,3,,5,,,,,5,3,4,,5,,,,,4,5,5,5,5,,4,4,4,4,4,,4,4,4,4,4,,,,,,,,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,4,,1,0,0,3.56,0,,,-1,4,96,80,80,,100,,,,85,90,90,90,90,89,80,80,1,0,0
R_2909UaL6aAE4alx,Default Response Set,,11/9/2015 15:21,11/9/2015 15:42,,,,,1,0,41,5.13,3.31,1,11,,3,,1,9,1,9,1,9,1,1,ImageNow,5,,5,,5,,1,5,,5,,4,,5,,2,3,,3,3,3,3,3,,,,,,,,3,3,3,3,3,,,,,,,,3,3,3,2,3,There is room for improvement here.,,,,,,,3,3,3,3,3,,3,3,3,3,3,,3,,1,0,0,3.84,0,,,-1,5,60,,60,,56,,60,60,60,60,60,56,60,59.2,60,80,1,0,0
R_24vK652RKN0FvXD,Default Response Set,,11/10/2015 9:25,11/10/2015 9:27,,,,,1,0,31,5.17,3.49,1,11,,3,,1,9,9,9,1,9,1,9,,3,,,,4,,3,,,5,,,,5,,3,,,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,,,,,,,,4,4,4,4,4,,,,,,,,4,Additional training on available functionality (particularly ServiceLink),1,0,0,1.34,0,,,-1,3,80,,,,100,,80,,86.7,86.7,86.7,86.7,86.7,86.7,80,80,1,0,0
R_3kuLrf0syKdSGFM,Default Response Set,,11/10/2015 12:47,11/10/2015 12:52,,,,,1,0,27,4.5,3.45,1,11,,3,,1,9,1,9,1,9,9,9,,2,,2,,2,,,,,5,,4,,5,,,,,4,4,4,4,4,,,,,,,,4,4,4,4,4,,,,,,,,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,4,"I believe the applications can be more integrated.  For example Modtrak and Workspace.  I have to go into both applicaitons to approve and review and then close the modtrak.  When you do this for the most of of your day, this could be more effective if there was some integration between the two.  Or a workflow for the IT leve approver [in my case].",1,0,0,1.98,0,,,-1,3,80,,80,,80,,,,80,80,80,80,80,80,80,80,1,0,0
R_snxHkIE6lGSgqJz,Default Response Set,,11/13/2015 20:42,11/13/2015 21:01,,,,,1,0,32,4.57,3.46,1,11,,3,,1,9,1,9,1,9,1,9,,2,,2,,2,,2,,,5,,5,,5,,4,,,2,2,3,2,2,"Modtrak has been unreliable on a handful of occasions (workflow not working, MT ""disappearing"").",,,,,,,3,3,3,3,3,,,,,,,,3,2,2,3,3,Level of service varies and depends on staff member.   System performance speed is frustrating and inconsistent.,,,,,,,2,3,3,2,2,"Staff are friendly and responsive, but seem overwhelmed and unfocused.  Getting access to Brio was extremely difficult and frustrating.",,,,,,,2,,1,0,0,10.76,0,,,-1,4,44,,60,,52,,48,,50,50,55,50,50,51,40,80,1,0,0
R_9MQeA3nQStg9li9,Default Response Set,,11/3/2015 14:53,11/3/2015 15:03,,,,,1,0,30,5,3.85,1,12,,3,,1,9,9,9,1,1,9,9,,4,,,,2,4,,,,4,,,,3,5,,,,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,2,2,4,2,3,"I do not like Albert/SIS as a system. The data is cryptic, the layout has things buried, and the policies around who ""owns"" information warrant debate.",4,4,5,5,5,,,,,,,,,,,,,,3,"I dislike the inflexibility of ServiceLink. I feel like Modtrak and ProjTrak are behemoth systems that could use retirement. AP Workflow is one of the most frustrating workflows I have EVER had to go through, every single time. Flying colors for Advance are for John Torres only.",1,0,0,3.11,0,,,-1,3,60,,,,52,92,,,60,60,80,66.7,73.3,68,60,80,1,0,0
R_3LhFfLFjdNJ3w00,Default Response Set,,11/3/2015 15:06,11/3/2015 15:10,,,,,1,0,30,5,3.85,1,12,,3,,1,9,1,9,9,1,9,9,,2,,2,,,2,,,,4,,3,,,5,,,,5,3,4,4,3,,,,,,,,4,4,4,4,4,,,,,,,,,,,,,,5,5,5,5,5,,,,,,,,,,,,,,5,,1,0,0,4.88,0,,,-1,3,76,,80,,,100,,,93.3,80,86.7,86.7,80,85.3,100,80,1,0,0
R_3qZGpaNxIG0rLr8,Default Response Set,,11/9/2015 17:25,11/9/2015 17:30,,,,,1,0,34,5.67,3.78,1,12,,3,,1,9,9,9,9,1,1,9,,5,,,,,5,2,,,5,,,,,5,3,,,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,,3,3,3,3,3,,,,,,,,5,,1,0,0,43.73,0,,,-1,3,100,,,,,100,60,,86.7,86.7,86.7,86.7,86.7,86.7,100,80,1,0,0
R_cZT1PPXnxZO5qo1,Default Response Set,,11/12/2015 12:16,11/12/2015 12:20,,,,,1,0,27,5.4,4.28,1,12,,3,,1,9,9,9,9,9,1,9,,5,,,,,,5,,,5,,,,,,5,,,1,1,1,1,1,Payment Gateway's reliabilty and performance is unsatisfactory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,,,,,,,,4,Very satisfied with Advance.  Very dissatisfied with Payment Gateway.,1,0,0,4.16,0,,,-1,2,20,,,,,,60,,40,40,40,40,40,40,80,80,1,0,0
R_1ImC2gxbEjtDJb8,Default Response Set,,11/16/2015 12:04,11/16/2015 16:19,,,,,1,0,41,5.13,3.36,1,12,,3,,1,9,1,9,1,1,1,9,,3,,3,,2,3,3,,,5,,4,,3,5,3,,,4,4,5,4,4,,,,,,,,4,5,5,4,5,,,,,,,,4,4,4,4,4,,5,5,5,5,4,,4,4,4,4,4,,,,,,,,4,"Many of the applications such as ModTrak, UDW+, and ServiceLink are not very intuitive. When you know what they do and how to do them they are reliable, but users who are not as open to figuring it out have difficulty with them.",1,0,0,2.17,0,,,-1,5,84,,92,,80,96,80,,84,88,92,84,84,86.4,80,80,1,0,0
R_2V90l5eASToWGZy,Default Response Set,,11/3/2015 14:48,11/3/2015 14:55,,,,,1,0,33,5.5,4.18,1,13,Provost - Registrar,3,,1,9,9,9,1,9,1,9,,5,,,,5,,5,,,5,,,,5,,3,,,3,4,3,4,4,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,,,,,,,,4,4,4,4,4,,,,,,,,4,,1,12.86,12.86,17.07,1,,,-1,3,72,,,,80,,80,,73.3,80,73.3,80,80,77.3,80,80,1,0,0
R_2uBuqdy1VOlHn7o,Default Response Set,,11/3/2015 14:57,11/3/2015 15:01,,,,,1,0,37,6.17,4.22,1,13,SPA,3,,1,9,9,9,9,9,1,1,FAME,2,,,,,,2,2,,5,,,,,,5,5,,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,,5,5,5,5,5,,5,,1,0,0,2.31,0,,,-1,3,100,,,,,,100,100,100,100,100,100,100,100,100,80,1,0,0
R_vuAEiYrLXKFF7Xz,Default Response Set,,11/3/2015 15:04,11/3/2015 15:11,,,,,1,0,36,5.14,3.93,1,13,Registrar's Office,3,,1,9,1,9,1,9,1,9,,4,,3,,5,,2,,,4,,3,,5,,3,,,3,4,4,3,3,,,,,,,,3,3,4,3,3,,,,,,,,4,5,5,4,4,,,,,,,,3,3,4,4,3,,,,,,,,4,,1,0,0,4.98,0,,,-1,4,68,,64,,88,,68,,65,75,85,70,65,72,80,80,1,0,0
R_1H2d9WSJCGLX9U9,Default Response Set,,11/3/2015 14:54,11/3/2015 15:12,,,,,1,0,36,5.14,3.93,1,13,Provost,3,,1,9,1,9,1,9,1,9,,3,,4,,5,,2,,,5,,4,,5,,4,,,4,2,4,2,4,"Very dissatisfied with the ServiceLink application. The application is tedious to use and extremely time-consuming. I understand the importance of getting customer service metrics, but feel that this particular tool is not the right fit. Rather than being available to assist other callers, users have to take extra time to fill out fields on the form in ServiceLink, so the caller wait time is increased.",,,,,,,4,4,2,2,2,"When requesting staffing changes to myTime, it takes months. There are times when, for no apparent reason, staff just disappear from a manager's employee list with no explanation. The tool itself is fine, but the customer service provided by the myTime staff is extremely deficient.",,,,,,,4,4,4,4,4,,,,,,,,4,4,5,5,5,,,,,,,,4,"For the most part, I think the applications available are fine, with the exception of ServiceLink. Like all areas, I think customer service could be improved, but do not really have any unpleasant experiences with any other area besides the myTime staff.",1,0,0,3.86,0,,,-1,4,64,,56,,80,,92,,80,70,75,65,75,73,80,80,1,0,0
R_40HmW8piEKg0SdD,Default Response Set,,11/3/2015 15:06,11/3/2015 15:13,,,,,1,0,43,5.38,3.74,1,13,Provost,6,FO,1,1,1,9,9,1,1,9,,5,5,5,,,2,5,,,5,5,4,,,2,5,,,5,5,5,5,5,,5,5,5,5,5,,5,5,5,5,5,,,,,,,,,,,,,,5,5,5,5,5,,5,5,5,5,5,,,,,,,,5,,1,0,0,5.12,0,,,-1,5,100,100,100,,,100,100,,100,100,100,100,100,100,100,80,1,0,0
R_3GqbuC1pZcAHL1N,Default Response Set,,11/3/2015 15:16,11/3/2015 15:18,,,,,1,0,23,5.75,4.86,1,13,Operations,3,,9,9,1,9,9,9,9,9,,,,5,,,,,,,,,4,,,,,,,,,,,,,,,,,,,4,4,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1,0,0,1.78,0,,,-1,1,,,84,,,,,,80,80,80,80,100,84,80,80,1,0,0
R_1hGzJJeA4nN6uQi,Default Response Set,,11/3/2015 15:19,11/3/2015 15:26,,,,,1,0,42,4.67,3.57,1,13,Bursar,3,,1,1,1,1,1,9,1,9,,4,4,4,4,5,,2,,,5,4,4,3,5,,5,,,4,5,4,4,5,,3,3,3,3,3,,4,4,3,4,5,,4,4,4,4,4,,4,4,5,4,4,,,,,,,,3,3,3,3,3,,,,,,,,4,"This team does a great job keeping all employees and students at NYU connected so that we can carry out our daily jobs. They are reliable, a pleasure to work with and often I walk away knowing more then when I started talking!",1,0,0,3.43,0,,,-1,6,88,60,80,80,84,,60,,73.3,76.7,73.3,73.3,80,75.3,80,80,1,0,0
R_1FE3DHPCwU1fWmJ,Default Response Set,,11/3/2015 16:17,11/3/2015 16:20,,,,,1,0,30,5,4.2,1,13,Office of the Registrar,3,,1,9,1,9,1,9,9,9,,1,,4,,4,,,,,4,,4,,5,,,,,4,4,5,4,4,,,,,,,,4,4,4,4,4,,,,,,,,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,5,,1,0,0,9.99,0,,,-1,3,84,,80,,80,,,,80,80,86.7,80,80,81.3,100,80,1,0,0
R_2Y4WUjpanv784wx,Default Response Set,,11/3/2015 15:47,11/3/2015 17:15,,,,,1,0,47,5.88,3.4,1,13,Undergraduate Admissions,3,,9,9,1,1,1,9,1,1,ImageNow,,,5,2,5,,5,4,,,,4,2,5,,5,5,,,,,,,,,,,,,,2,4,2,3,3,Instructions/screen shots sent for PeopleSync did not match actual business process.,3,3,3,3,3,,4,3,5,5,4,,,,,,,,4,2,4,4,5,Interactive Reporting is frequently down and requires mid-day refreshes.,3,4,4,4,5,,4,,1,0,0,1.14,0,,,-1,5,,,56,60,84,,76,80,64,64,72,76,80,71.2,80,80,1,0,0
R_DC5lh7NZQJwuYil,Default Response Set,,11/4/2015 9:30,11/4/2015 9:39,,,,,1,0,41,5.13,3.98,1,13,Student Affairs,3,,1,1,1,9,9,9,1,1,ibuy,5,5,5,,,,4,5,,4,3,5,,,,5,5,,4,4,4,4,5,,4,4,4,4,5,,3,3,4,5,5,,,,,,,,,,,,,,,,,,,,4,4,4,5,5,,4,4,4,5,5,,4,,1,0,0,1.18,0,,,-1,5,84,84,80,,,,88,88,76,76,80,92,100,84.8,80,80,1,0,0
R_3J4zAOko6bHFjHC,Default Response Set,,11/4/2015 10:17,11/4/2015 10:20,,,,,1,0,26,5.2,4.92,1,13,N/A,3,,1,9,9,9,9,9,1,9,,3,,,,,,3,,,5,,,,,,5,,,1,1,3,1,3,UDW+ doesn't work most of the time and no notice are given.  Budmod and JEMS; many times took more than 1 business day to post. Modtrak: there are times when chartfield get remove with no explanation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,3,UDW+; many times it doesn't work.,,,,,,,2,ensure application works during work time.,1,0,0,1.37,0,,,-1,2,36,,,,,,36,,20,20,60,20,60,36,40,80,1,0,0
R_1NgZ3vAar7vmWh4,Default Response Set,,11/4/2015 12:40,11/4/2015 12:49,,,,,1,0,24,6,4.76,1,13,Anonymous,3,,9,9,1,9,9,9,9,9,,,,1,,,,,,,,,3,,,,,,,,,,,,,,,,,,,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,1,0,0,1.06,0,,,-1,1,,,100,,,,,,100,100,100,100,100,100,100,80,1,0,0
R_21A33HTLRLGrb9o,Default Response Set,,11/5/2015 10:26,11/5/2015 10:40,,,,,1,0,31,6.2,4.15,1,13,Enrollment Management,3,,9,9,9,9,1,9,1,9,,,,,,5,,5,,,,,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,4,2,2,There is no assurance of a committed response time; especially when problems arise. Would be wonderful to know there is a protocol that would indicate a definitive day/time when a response can be expected and have this communicated clearly to the requestor. Sometimes reasons why a problem occurred are not communicated and the fix is performed. Knowing what caused the issue is sometimes just as useful making the communication to ITS streamline through the process more efficiently.,,,,,,,4,4,4,2,2,Same holder true. There is no assurance of a committed response time; especially when problems arise. Would be wonderful to know there is a protocol that would indicate a definitive day/time when a response can be expected and have this communicated clearly to the requestor. Sometimes reasons why a problem occurred are not communicated and the fix is performed. Knowing what caused the issue is sometimes just as useful making the communication to ITS streamline through the process more efficiently.,,,,,,,3,Improve application slowness. Enhanced communication of problems and fixes and a commitment to communicate this to the end-user.,1,0,0,2.4,0,,,-1,2,,,,,56,,64,,60,80,80,40,40,60,60,80,1,0,0
R_pRbJznNMyMaxZy9,Default Response Set,,11/5/2015 12:37,11/5/2015 12:43,,,,,1,0,42,4.67,3.57,1,13,Bookstore,3,,1,1,1,1,1,9,1,9,,5,5,5,5,5,,5,,,5,4,4,3,3,,5,,,4,4,4,4,4,,4,4,4,4,4,,3,3,3,3,3,,3,3,3,3,3,,3,3,3,3,3,,,,,,,,5,4,5,4,5,,,,,,,,4,"While there is always room for improvement, I am satisfied with the operations",1,0,0,2.27,0,,,-1,6,80,80,60,60,60,,92,,73.3,70,73.3,70,73.3,72,80,80,1,0,0
R_ezFA5x6xKhuaItH,Default Response Set,,11/5/2015 10:57,11/5/2015 12:56,,,,,1,0,36,4.5,3.85,1,13,global programs,3,,1,1,1,1,9,9,1,9,,5,5,5,4,,,5,,,5,2,4,2,,,1,,,2,3,3,3,3,"with regard to APWorkflow, process is still unclear and when raising issues, responses sometimes do not resolve issue - as an example if a remibursement is processed and fails budget check,  we are told to have FO approve original request - thsi doesn't work and some tell us to just submit new, but if somethingis in the system will it process and submitting new create a duplicaion?  no one seems to have the answers and we don't feel we can trust responses.  There are also very long delays in getting assistance to fix or change workflow paths...even if paths are for ULT members (How can we tell a Dean or an SVP that they have to wait a month or so for a reimbrusement because their new assistant is not added to a path for some technical reason?)",3,4,3,3,2,"Hyperion PLanning is an excellent tool, support on it, however, is awful.  There is very little communication that goes out.  WHAT IS HYPERION STRATEGIC FINANCE?  Is that a tool all FO's should have?  we don't.",2,2,2,2,2,"still very challenged by PeopleSync and PeopleLink support.  We run a very complex organization and yet staff/faculty information are not always enetred into the system correctly which in turn creates errors on payroll processing - sometimes beacues the wrong attribute was entered that changes everything on an employee - by accident.   I know we are still learning and things are getting better, but there are so many of these little issues that we spend more time on tracking and fixing.  it makes people/central admin look inept when delays or errors in payroll continue to occur to faculty and  others.",3,3,3,3,3,,,,,,,,,,,,,,2,2,2,2,2,"first - I have a very omplex and confusing security access so any reporting I need to do takes so much time to build - too much time - that I just simply avoid personally using these tools - asking my staff to do the analysis instead.  (NOT GOOD)/. Second - we ocntinue to have challenges in which data in UDW+ is not correct, sometimes becuase fame isn't correct - sometiems relating to an incorrect inetrface between fame and UDW+ - and usually relating to foreign currencies, or the cmomplex structures in place for the global sites which create question on the integretity of the data/reporting.  We have come a long way in imporoving reporting, but we still are not fully there.",,,,,,,3,,1,0,0,1.72,0,,,-1,5,56,60,40,60,,,40,,48,56,52,52,48,51.2,60,80,1,0,0
R_3qx6b2aoqHuvLTJ,Default Response Set,,11/6/2015 16:20,11/6/2015 16:24,,,,,1,0,34,4.86,4.1,1,13,Student Health Center,3,,1,1,1,9,9,9,1,9,,4,5,5,,,,5,,,3,2,4,,,,4,,,5,5,4,5,4,,4,4,5,4,4,,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,,,,,,,,5,,1,0,0,2.08,0,,,-1,4,92,84,80,,,,100,,90,90,90,90,85,89,100,80,1,0,0
R_28PcZtEXVqzM4mX,Default Response Set,,11/12/2015 10:17,11/12/2015 10:19,,,,,1,0,23,5.75,4.86,1,13,Anonymous,3,,9,9,9,1,9,9,9,9,,,,,5,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,0,0,0.93,0,,,-1,1,,,,60,,,,,60,60,60,60,60,60,60,80,1,0,0
